ID,DetailNumber,LoadNumber,LotNumber,ShipmentLineID,ReceiptKey,ClientID,WarehouseID,SiteID,ProductID,InventoryStatusID,StorageLocationID,AssetTypeID,HoldFlagBool,UnitQTY,Weight,Volume,Category,Supplier,Status,Priority,ManufacturedDateTime,ExpirationDateTime,ReceivedDateTime,AddedDateTime,LastMoveDateTime,Created,isDeleted,Modified
495.0,9924.0,5378.0,2409.0,7376.0,2211.0,749.0,38.0,12.0,3154.0,52.0,4464.0,3166.0,0.0,161.0,459.8572477454559,1.0036680469016723,Electronics,SupplierB,Pending,Low,2021-05-24,2023-05-15,2021-02-24,2022-09-18,2020-07-13 00:00:00,2020-01-01 13:45:39,False,2024-02-27 10:01:44
496.0,5330.0,8815.0,6197.0,2524.0,9967.0,853.0,56.0,23.0,6230.0,20.0,8426.0,,0.0,351.0,327.2431290000485,3.311402389252315,,SupplierB,Delivered,Low,2021-05-28,2022-02-19,2020-08-29,2020-02-14,2021-09-09 00:00:00,2020-01-01 11:05:32,False,2022-11-25 14:59:02
497.0,9010.0,4451.0,8452.0,4766.0,6955.0,312.0,72.0,75.0,8444.0,42.0,2970.0,8668.0,1.0,174.0,983.9859886443941,3.7117549686806237,Clothing,SupplierA,Pending,High,2022-07-13,2023-02-09,2020-07-09,2021-12-22,2022-06-11 00:00:00,2020-01-01 02:51:46,False,2023-08-13 03:06:43
498.0,7801.0,8616.0,9718.0,1250.0,2160.0,280.0,,84.0,2237.0,67.0,,,1.0,317.0,76.48977325413198,4.619740388902801,Electronics,SupplierA,Shipped,Low,2020-06-26,2022-03-11,2021-05-04,2022-04-20,2020-10-29 19:26:18,2020-01-01 02:55:08,False,2020-10-29 19:26:18
499.0,5846.0,3800.0,3172.0,,6977.0,865.0,18.0,95.0,9697.0,55.0,,4711.0,0.0,425.0,306.4391909232775,3.391429592187487,,SupplierA,Delivered,Low,2020-11-24,2021-09-12,2020-09-18,2020-09-11,2022-03-11 00:00:00,2020-01-01 09:36:53,False,2022-08-12 21:35:17
500.0,7731.0,9333.0,1279.0,4123.0,8041.0,712.0,46.0,76.0,6240.0,70.0,7771.0,6879.0,,18.0,382.722160427296,0.33788155434519296,Electronics,SupplierA,Pending,Low,2021-07-24,2021-05-19,2022-04-25,2021-09-15,2021-06-17 00:00:00,2020-01-02 04:37:24,False,2022-12-07 05:25:29
501.0,8241.0,6410.0,4977.0,8064.0,3383.0,,61.0,40.0,5815.0,71.0,7748.0,2586.0,1.0,486.0,493.4589937219405,1.5741568442573362,Electronics,SupplierB,Delivered,High,2022-03-11,2022-11-13,2022-01-16,2020-07-21,2020-03-30 00:00:00,2020-01-01 09:00:02,False,2021-10-20 20:51:15
502.0,1953.0,2455.0,3669.0,9417.0,6876.0,698.0,66.0,42.0,1256.0,,6003.0,8138.0,,367.0,16.406428726948754,1.1511196583203431,Electronics,SupplierA,Delivered,High,2021-11-18,2022-02-07,2020-12-30,2022-02-05,2021-08-04 00:00:00,2020-01-01 16:16:38,False,2022-10-15 00:48:40
503.0,3539.0,7892.0,8825.0,2209.0,,796.0,,97.0,2720.0,30.0,1648.0,8662.0,0.0,351.0,82.36213180828057,4.311835985659594,Clothing,SupplierA,,High,2020-06-20,2022-03-24,2021-04-30,2021-01-07,2021-01-06 11:43:17,2020-01-01 03:36:58,False,2021-01-06 11:43:17
504.0,8056.0,6808.0,4981.0,6153.0,5635.0,702.0,37.0,10.0,8347.0,71.0,9720.0,8404.0,0.0,16.0,257.80964272981157,2.1212892718166456,Electronics,SupplierB,,Medium,2021-01-30,2021-12-28,2021-03-27,2021-08-03,2020-01-21 17:57:05,2020-01-01 18:20:29,False,2020-01-21 17:57:05
505.0,2542.0,7796.0,5769.0,5898.0,2095.0,347.0,45.0,53.0,8076.0,73.0,3101.0,9556.0,0.0,360.0,554.0020816855962,2.935452928949668,Electronics,SupplierC,Pending,High,2021-08-17,2023-01-19,2022-02-23,2022-01-26,2021-06-03 00:00:00,2020-01-01 04:01:20,False,2023-02-09 14:42:53
506.0,6293.0,5796.0,6247.0,3178.0,,313.0,73.0,24.0,2071.0,96.0,1418.0,,0.0,435.0,767.7715701934723,4.715674633647263,,SupplierB,Shipped,High,2022-07-26,2023-02-04,2021-03-17,2022-07-02,2020-06-16 00:00:00,2020-01-01 07:46:45,False,2021-05-30 17:06:40
507.0,2191.0,6093.0,5427.0,,9215.0,458.0,27.0,46.0,2622.0,82.0,3352.0,,0.0,421.0,686.4953488149492,2.35561859810528,Electronics,SupplierB,Delivered,Low,2022-09-06,2021-08-06,2022-07-27,2020-08-11,2021-04-25 10:06:59,2020-01-01 04:14:32,False,2021-04-25 10:06:59
508.0,7313.0,2325.0,7135.0,9895.0,2079.0,348.0,98.0,36.0,3066.0,65.0,6775.0,7941.0,0.0,270.0,567.0249127226106,2.459291043860593,Furniture,SupplierA,Pending,High,2022-09-23,2021-08-22,2020-02-10,2021-01-16,2022-05-20 00:00:00,2020-01-01 14:53:12,False,2024-03-14 21:11:32
509.0,7938.0,5976.0,6573.0,3544.0,9370.0,737.0,44.0,57.0,9642.0,10.0,9276.0,1981.0,0.0,359.0,397.2328397276593,8.331441773865686,Electronics,SupplierA,Delivered,Low,2022-01-04,2022-12-10,2021-10-15,2022-06-27,2021-06-22 00:00:00,2020-01-01 15:05:26,False,2024-05-09 22:01:00
510.0,3681.0,2159.0,5131.0,6522.0,3847.0,980.0,77.0,,1897.0,30.0,8691.0,4552.0,1.0,68.0,870.6945022561538,5.480868680606496,,SupplierA,Delivered,High,2020-02-04,2021-02-27,2021-01-20,2021-09-20,2022-09-28 00:00:00,2020-01-01 01:23:50,False,2023-06-25 11:58:16
511.0,2540.0,5650.0,8189.0,3370.0,2960.0,615.0,87.0,21.0,,31.0,2751.0,1921.0,,30.0,459.77254325826044,8.567594515799968,,SupplierB,Shipped,High,2020-10-23,2022-04-15,2021-04-14,2021-09-23,2021-01-05 00:00:00,2020-01-01 23:01:32,False,2023-10-10 01:20:39
512.0,7172.0,5987.0,5535.0,4281.0,2473.0,187.0,48.0,76.0,9273.0,63.0,3657.0,4658.0,1.0,316.0,299.25280560893,5.1452591521921045,Electronics,SupplierA,,High,2021-04-13,2021-01-08,2020-04-21,2021-08-08,2022-02-09 00:00:00,2020-01-03 17:52:20,False,2023-02-02 17:43:41
513.0,6541.0,5697.0,3776.0,5710.0,,762.0,17.0,39.0,9928.0,13.0,7123.0,4995.0,0.0,309.0,629.3351148520572,9.092642324233216,Electronics,,Shipped,,2022-08-08,2022-03-02,2021-11-03,2021-08-24,2020-07-20 12:59:44,2020-01-01 04:17:19,False,2020-07-20 12:59:44
514.0,2365.0,1340.0,8697.0,1328.0,5979.0,275.0,97.0,96.0,5174.0,74.0,6524.0,8064.0,1.0,225.0,692.114996586309,2.5474207149300154,Furniture,SupplierC,Shipped,High,2021-05-09,2021-02-12,2021-05-19,2020-09-05,2021-10-28 00:00:00,2020-01-01 05:23:23,False,2022-06-02 16:52:02
515.0,9691.0,4828.0,9386.0,6579.0,2212.0,822.0,89.0,75.0,6781.0,60.0,3351.0,6052.0,0.0,164.0,398.4702448588554,6.166700334472011,Furniture,SupplierA,Pending,High,2021-09-13,2023-06-28,2022-05-06,2021-09-06,2021-10-25 00:00:00,2020-01-01 21:07:51,False,2023-08-21 02:04:30
516.0,9702.0,,1662.0,5228.0,6697.0,525.0,93.0,16.0,4944.0,83.0,9071.0,,0.0,414.0,28.14328104591457,5.032317738538788,Electronics,SupplierC,Delivered,High,2020-08-22,2022-11-08,2020-12-30,2021-08-05,2022-03-05 00:00:00,2020-01-01 06:32:27,False,2024-03-26 11:01:55
517.0,8494.0,1703.0,,7794.0,1419.0,870.0,24.0,43.0,7426.0,72.0,2289.0,5277.0,0.0,320.0,94.13150023671058,9.186909266831929,,,Shipped,,2022-06-27,2022-09-03,2021-08-29,2020-12-14,2020-03-05 00:00:00,2020-01-01 06:05:39,False,2024-03-26 05:46:51
518.0,5312.0,6482.0,,1120.0,,,16.0,41.0,6435.0,24.0,3702.0,2474.0,0.0,,845.5988918936617,4.184795778573312,Electronics,SupplierA,Pending,Medium,2020-02-08,2020-05-22,2020-04-05,2020-12-12,2020-12-21 13:53:02,2020-01-02 16:47:00,False,2020-12-21 13:53:02
519.0,2324.0,,5218.0,,,,26.0,48.0,3935.0,45.0,9835.0,8098.0,,279.0,56.547921185307935,8.548238132665675,Electronics,SupplierC,Shipped,Medium,2020-08-06,2021-11-10,2020-02-05,2022-09-02,2022-09-13 00:00:00,2020-01-01 01:34:45,False,2024-03-22 14:21:53
520.0,4141.0,2800.0,6060.0,1964.0,2340.0,802.0,95.0,52.0,,38.0,3905.0,4767.0,1.0,432.0,592.0196670421323,5.63904050605864,Electronics,SupplierA,Delivered,High,2020-08-04,2022-06-30,2021-02-07,2022-02-20,2021-04-13 00:00:00,2020-01-01 02:46:46,False,2021-04-17 03:17:11
521.0,8419.0,,6874.0,5224.0,6137.0,180.0,95.0,52.0,9088.0,61.0,5669.0,7719.0,0.0,156.0,183.70938544939185,7.085429518604974,Clothing,SupplierC,,Medium,2021-12-06,2021-03-26,2021-02-20,2021-04-15,2022-02-06 00:00:00,2020-01-01 09:17:30,False,2024-05-20 18:02:56
522.0,4486.0,5912.0,6581.0,4675.0,6189.0,237.0,73.0,87.0,1461.0,55.0,3922.0,9594.0,0.0,122.0,228.92629124417707,8.868930931195562,Electronics,SupplierA,Delivered,Low,2021-11-05,2022-02-03,2021-03-04,2022-01-07,2020-05-19 17:01:17,2020-01-01 01:12:40,False,2020-05-19 17:01:17
523.0,2810.0,5648.0,3014.0,6694.0,2361.0,532.0,21.0,12.0,1116.0,78.0,7654.0,1612.0,0.0,263.0,273.33395973618116,9.969064147047952,,SupplierB,Delivered,Low,2021-09-19,2021-09-01,2022-08-25,2022-07-16,2021-09-12 22:52:28,2020-01-01 04:12:48,False,2021-09-12 22:52:28
524.0,7588.0,1855.0,4789.0,3076.0,1591.0,569.0,91.0,55.0,6785.0,38.0,3021.0,8286.0,1.0,170.0,38.29138619702044,7.311395586477195,Electronics,SupplierB,Pending,Low,2022-04-19,2023-09-01,2021-10-29,2020-06-27,2020-12-19 00:00:00,2020-01-01 04:10:30,False,2022-01-06 22:12:38
525.0,,3866.0,8148.0,7865.0,1526.0,449.0,,41.0,7507.0,56.0,4624.0,4017.0,,10.0,177.23527414029238,3.1452195291778273,Electronics,SupplierB,,Medium,2021-11-03,2022-10-01,2022-04-25,2021-01-21,2022-05-11 00:00:00,2020-01-01 16:00:28,False,2023-11-14 13:32:10
526.0,6301.0,1182.0,8766.0,6643.0,8855.0,225.0,55.0,,6830.0,34.0,7344.0,5788.0,1.0,452.0,650.4999845139404,2.990119932921097,Electronics,SupplierB,Shipped,Medium,2021-08-23,2022-06-03,2020-05-13,2020-03-12,2020-06-26 00:00:00,2020-01-01 12:13:59,False,2024-06-03 03:25:21
527.0,5186.0,4112.0,3364.0,9524.0,2292.0,980.0,,90.0,5561.0,89.0,8778.0,8102.0,1.0,172.0,498.71713620800506,3.091038248919642,Food,SupplierC,Delivered,Medium,2022-09-07,2020-12-17,2020-03-18,2021-05-01,2020-12-30 00:00:00,2020-01-01 01:08:11,False,2024-03-10 21:24:31
528.0,9905.0,,4629.0,6249.0,2654.0,967.0,88.0,12.0,9127.0,25.0,1136.0,4201.0,1.0,358.0,797.3290857389358,0.9790832029949825,Electronics,,Shipped,,2021-02-23,2023-03-24,2020-10-27,2022-08-21,2021-06-03 00:00:00,2020-01-01 03:03:33,False,2022-08-08 10:17:11
529.0,6977.0,5492.0,6919.0,2316.0,1187.0,408.0,25.0,83.0,1659.0,98.0,5225.0,,1.0,13.0,61.242106551493535,0.5359889192886935,Electronics,SupplierB,Delivered,Low,2021-10-14,2022-04-14,2020-05-01,2020-09-25,2020-08-16 15:18:45,2020-01-01 03:04:07,False,2020-08-16 15:18:45
530.0,5268.0,6823.0,6675.0,2196.0,,954.0,78.0,72.0,,50.0,4140.0,8556.0,0.0,213.0,888.8982962516311,5.808428763236976,,SupplierB,Pending,Low,2022-04-03,2021-12-27,2021-03-22,2020-08-03,2021-10-07 00:00:00,2020-01-01 04:55:37,False,2023-07-27 17:54:44
531.0,5748.0,2517.0,9872.0,4170.0,,329.0,11.0,,2586.0,,3587.0,2341.0,0.0,161.0,996.3985318994728,8.105885272216923,Clothing,SupplierA,Shipped,High,2020-06-22,2022-02-19,2020-05-12,2020-06-23,2020-05-13 00:00:00,2020-01-01 02:02:29,False,2023-08-30 04:24:17
532.0,5849.0,6002.0,,,9625.0,,63.0,27.0,5682.0,78.0,7669.0,9696.0,,232.0,15.739972248782985,0.3613453981536019,Clothing,,Delivered,Medium,2021-12-13,2022-08-27,2021-03-18,2021-07-03,2020-12-16 00:00:00,2020-01-01 09:36:41,False,2022-01-09 04:18:56
533.0,4709.0,2356.0,5651.0,1028.0,7431.0,444.0,36.0,76.0,7799.0,29.0,3605.0,8014.0,,476.0,967.6400655399332,5.666342964218405,,SupplierB,Shipped,Low,2022-05-16,2023-03-10,2020-10-29,2020-11-08,2022-04-23 00:00:00,2020-01-01 03:03:21,False,2023-05-21 13:38:37
534.0,7619.0,4629.0,1609.0,2013.0,7037.0,409.0,40.0,71.0,9826.0,,6004.0,7755.0,0.0,471.0,,3.7176112122282925,Electronics,SupplierC,Shipped,Medium,2022-03-24,2022-04-22,2022-02-21,2021-10-17,2021-03-01 00:00:00,2020-01-01 11:01:20,False,2022-02-06 19:37:21
535.0,9647.0,4628.0,8940.0,3024.0,9494.0,119.0,,19.0,7987.0,45.0,9400.0,4482.0,0.0,160.0,692.5431382060369,8.924852025576186,Clothing,SupplierB,Pending,High,2022-05-17,2020-08-10,2022-08-28,2020-03-08,2020-04-24 00:00:00,2020-01-01 06:06:03,False,2020-09-19 21:13:40
536.0,4072.0,9210.0,4866.0,9490.0,5182.0,980.0,45.0,61.0,8975.0,67.0,8504.0,8728.0,1.0,127.0,292.48344310492627,1.4538692888088622,Electronics,SupplierA,Delivered,Medium,2020-04-22,2020-04-18,2022-06-16,2021-04-30,2022-02-19 21:04:00,2020-01-01 02:18:44,False,2022-02-19 21:04:00
537.0,7530.0,7132.0,,6839.0,7973.0,,56.0,82.0,3882.0,57.0,4810.0,,0.0,48.0,521.8128787475205,5.634320050095457,Electronics,SupplierA,Pending,High,2022-05-28,2022-08-22,2021-08-19,2021-11-20,2021-02-10 00:00:00,2020-01-02 00:31:20,False,2023-06-07 17:16:40
538.0,,7588.0,7998.0,,1437.0,746.0,52.0,55.0,6249.0,91.0,7080.0,8611.0,0.0,261.0,510.41850983616575,9.709207069947926,Food,,Pending,Medium,2022-07-28,2022-07-13,2022-03-02,2020-04-10,2020-08-06 00:00:00,2020-01-02 01:15:19,False,2024-04-04 13:42:17
539.0,2214.0,4311.0,1615.0,1754.0,1832.0,,,64.0,3811.0,11.0,8408.0,8930.0,0.0,61.0,361.1054794490721,3.4503296646506265,,SupplierB,Pending,,2020-06-22,2022-04-11,2020-03-25,2020-09-23,2022-07-08 00:00:00,2020-01-01 08:10:46,False,2023-10-15 15:15:47
540.0,2531.0,7048.0,7911.0,9961.0,9988.0,659.0,59.0,55.0,6527.0,89.0,5153.0,7517.0,1.0,122.0,717.5467682883337,7.417769112935055,Furniture,SupplierA,Delivered,Low,2020-03-14,2021-01-26,2021-08-07,2021-03-20,2022-02-15 00:00:00,2020-01-01 04:49:00,False,2022-04-19 09:19:05
541.0,8576.0,7246.0,7010.0,4735.0,9751.0,,10.0,,2884.0,,4376.0,3422.0,1.0,90.0,599.6364818633143,8.824511550400855,Electronics,SupplierB,Delivered,High,2022-04-16,2021-05-17,2021-02-09,2022-09-04,2021-10-14 00:00:00,2020-01-01 02:07:39,False,2023-10-15 18:46:16
542.0,,1987.0,3253.0,2238.0,9953.0,368.0,81.0,69.0,9813.0,25.0,2368.0,9865.0,0.0,359.0,508.27700394317566,1.8621056247172874,Electronics,SupplierA,Shipped,Medium,2022-03-09,2021-12-17,2022-05-31,2020-07-27,2021-10-28 00:00:00,2020-01-01 17:51:27,False,2023-04-05 07:47:49
543.0,1928.0,4321.0,5942.0,,6794.0,102.0,66.0,35.0,6073.0,44.0,8809.0,6985.0,0.0,255.0,982.8393119182566,9.925271802620038,Food,SupplierA,Delivered,Low,2021-09-28,2021-10-21,2020-06-24,2020-04-08,2022-08-06 00:00:00,2020-01-01 13:55:43,False,2023-04-24 16:14:56
544.0,6029.0,,1864.0,8399.0,4574.0,869.0,25.0,36.0,6416.0,71.0,4800.0,7947.0,1.0,90.0,,8.093866650390302,Electronics,SupplierA,Pending,Medium,2021-06-19,2021-02-06,2020-10-25,2021-08-27,2020-06-08 00:00:00,2020-01-01 02:42:39,False,2021-03-27 18:51:01
545.0,1133.0,9365.0,2268.0,8961.0,4785.0,115.0,37.0,47.0,6800.0,90.0,2037.0,,1.0,3.0,955.4358457936614,1.3756425811253958,Electronics,SupplierA,Delivered,Medium,2020-02-01,2021-10-08,2021-05-01,2020-04-07,2020-01-26 13:46:11,2020-01-01 03:04:43,False,2020-01-26 13:46:11
546.0,,4741.0,8454.0,5601.0,6220.0,705.0,95.0,31.0,7895.0,13.0,1992.0,8635.0,1.0,280.0,881.323959803288,3.1088470051483763,Clothing,SupplierA,Shipped,High,2020-09-10,2020-11-28,2021-01-26,2020-09-11,2020-06-16 00:00:00,2020-01-01 09:39:44,False,2022-11-10 20:39:19
547.0,4627.0,4052.0,9976.0,2460.0,8750.0,457.0,91.0,35.0,7315.0,77.0,8312.0,4668.0,,117.0,255.15533875437978,6.249700383573437,Electronics,SupplierB,Pending,High,2021-05-11,2020-07-21,2022-01-24,2021-12-30,2020-05-18 19:10:30,2020-01-01 01:53:19,False,2020-05-18 19:10:30
548.0,7316.0,7574.0,5571.0,8669.0,7818.0,,31.0,95.0,,60.0,5510.0,7462.0,0.0,98.0,349.976030978181,8.849177626043925,Clothing,SupplierA,Shipped,Medium,2020-04-22,2021-10-22,2020-05-26,2022-10-15,2021-01-31 02:37:18,2020-01-01 03:16:21,False,2021-01-31 02:37:18
549.0,2852.0,1726.0,6229.0,2416.0,1684.0,912.0,50.0,,3365.0,98.0,1393.0,4138.0,1.0,162.0,231.05461954550788,1.9483552259227743,Furniture,SupplierA,Delivered,High,2020-07-13,2022-04-08,2021-02-13,2020-04-03,2021-07-09 05:27:22,2020-01-01 02:09:40,False,2021-07-09 05:27:22
550.0,5910.0,4760.0,3237.0,8766.0,5233.0,938.0,,44.0,1854.0,42.0,,5509.0,0.0,340.0,,7.312055825454951,Electronics,SupplierC,,Medium,2021-06-11,2020-08-14,2020-09-09,2022-05-28,2021-02-15 00:00:00,2020-01-01 02:13:55,False,2021-04-26 16:05:26
551.0,5175.0,6806.0,5054.0,2428.0,1577.0,232.0,28.0,75.0,3728.0,87.0,4686.0,,1.0,375.0,152.66186976349115,2.706480132180208,Electronics,SupplierA,Shipped,High,2021-03-16,2021-01-24,2021-09-08,2021-08-08,2020-05-07 00:00:00,2020-01-01 02:58:40,False,2024-05-16 04:33:08
552.0,6348.0,2875.0,1935.0,5378.0,9007.0,411.0,98.0,82.0,1915.0,33.0,1357.0,3793.0,0.0,478.0,366.5117555589056,8.054164506276646,Electronics,SupplierC,Delivered,High,2021-05-03,2022-04-03,2022-09-09,2020-05-01,2020-04-10 00:00:00,2020-01-01 15:08:22,False,2023-02-10 14:22:15
553.0,7190.0,7993.0,7394.0,8529.0,1227.0,581.0,,60.0,8173.0,84.0,5004.0,5293.0,1.0,298.0,199.04442471935647,6.834420272750333,Furniture,,Shipped,Medium,2021-05-11,2022-08-16,2021-09-23,2022-03-04,2020-11-23 08:04:05,2020-01-01 01:03:30,False,2020-11-23 08:04:05
554.0,2256.0,5033.0,8891.0,5474.0,3328.0,994.0,68.0,27.0,5938.0,34.0,2181.0,6399.0,1.0,404.0,223.4538121842532,5.229090346686073,Electronics,,Delivered,Low,2021-12-24,2022-05-10,2021-08-04,2022-07-15,2020-10-07 00:00:00,2020-01-01 09:26:18,False,2022-12-14 14:18:44
555.0,4376.0,6443.0,1325.0,,3731.0,643.0,78.0,52.0,1131.0,37.0,7817.0,,1.0,297.0,247.08788480321152,6.498659624090001,Electronics,,Pending,High,2021-09-11,2022-07-05,2021-12-03,2021-09-02,2021-11-20 07:35:35,2020-01-01 07:55:08,False,2021-11-20 07:35:35
556.0,6645.0,1989.0,8774.0,1555.0,1430.0,404.0,43.0,21.0,4593.0,16.0,,2906.0,0.0,82.0,639.670675559954,8.764452455338173,Electronics,,Shipped,Medium,2020-01-24,2021-03-08,2022-09-10,2022-05-08,2020-05-16 06:11:07,2020-01-01 16:06:48,False,2020-05-16 06:11:07
557.0,4486.0,4744.0,4861.0,,,368.0,48.0,12.0,1293.0,45.0,7871.0,3485.0,0.0,358.0,76.0493701915278,3.864258598464837,Electronics,SupplierA,,Low,2020-10-16,2021-11-28,2020-07-30,2021-08-29,2020-05-17 12:53:16,2020-01-01 07:54:42,False,2020-05-17 12:53:16
558.0,4584.0,9611.0,2985.0,,6782.0,513.0,83.0,,4685.0,19.0,4129.0,8459.0,0.0,148.0,572.529873623784,7.692501801560287,Electronics,,,High,2022-06-14,2021-09-17,2022-06-05,2021-07-27,2021-06-14 01:06:59,2020-01-01 04:11:20,False,2021-06-14 01:06:59
559.0,9053.0,1593.0,5932.0,2040.0,2234.0,124.0,16.0,16.0,9016.0,,1154.0,9398.0,0.0,6.0,819.2862362841031,1.5890543487549647,Clothing,,Delivered,,2020-11-03,2021-04-06,2021-02-13,2022-03-08,2020-03-11 00:00:00,2020-01-01 02:42:26,False,2020-08-18 23:45:10
560.0,4330.0,2774.0,5603.0,3686.0,9493.0,415.0,61.0,15.0,8762.0,92.0,9678.0,7120.0,1.0,378.0,766.5237766044309,7.011855654419016,Food,SupplierA,Shipped,Medium,2020-10-30,2023-04-06,2020-01-26,2021-07-04,2020-08-16 22:20:15,2020-01-01 16:28:22,False,2020-08-16 22:20:15
561.0,3703.0,1935.0,3778.0,3553.0,,670.0,69.0,,7846.0,27.0,7294.0,9485.0,,185.0,151.17169828232545,7.506573624717106,Electronics,SupplierC,Shipped,High,2022-05-04,2021-01-07,2020-06-28,2021-06-29,2021-10-10 04:00:55,2020-01-01 10:03:24,False,2021-10-10 04:00:55
562.0,9662.0,4808.0,9832.0,2779.0,2420.0,824.0,61.0,54.0,8584.0,15.0,3415.0,2873.0,1.0,426.0,914.7317347788052,4.429976967544552,Electronics,SupplierA,Delivered,Medium,2021-09-22,2020-09-18,2021-12-04,2022-06-20,2021-01-27 10:26:43,2020-01-01 03:44:11,False,2021-01-27 10:26:43
563.0,9120.0,,8754.0,1075.0,1768.0,767.0,88.0,95.0,8310.0,16.0,2070.0,7102.0,0.0,252.0,770.090381404774,7.936221052995773,Electronics,SupplierB,,,2021-11-23,2021-01-03,2021-03-25,2022-01-03,2020-06-13 00:00:00,2020-01-01 15:11:01,False,2022-10-26 14:30:40
564.0,8114.0,8922.0,5078.0,5326.0,,925.0,33.0,48.0,6356.0,21.0,3254.0,7172.0,1.0,25.0,5.302510932846061,5.57103365877877,,SupplierB,Pending,High,2022-08-08,2020-12-01,2021-08-28,2022-02-22,2021-12-14 00:00:00,2020-01-01 03:55:02,False,2022-02-14 20:08:15
565.0,2353.0,3702.0,2367.0,6835.0,9635.0,375.0,35.0,,1286.0,50.0,9042.0,7322.0,1.0,,737.3736335395861,9.362743976694658,Electronics,SupplierA,Pending,Low,2020-02-07,2022-12-21,2021-12-04,2020-11-22,2020-04-28 00:00:00,2020-01-01 06:06:45,False,2023-12-08 20:22:28
566.0,6063.0,6889.0,5042.0,6057.0,4104.0,488.0,,18.0,,72.0,,3088.0,1.0,169.0,737.4216786219986,1.1246643596136452,Food,SupplierA,Shipped,,2021-01-20,2023-01-15,2021-09-08,2020-05-26,2020-06-23 00:00:00,2020-01-01 03:20:34,False,2021-03-19 13:36:15
567.0,,6054.0,3575.0,3349.0,5355.0,821.0,26.0,32.0,7586.0,34.0,7840.0,8637.0,0.0,3.0,496.81608053998474,1.3082142626518178,Electronics,SupplierA,Shipped,Low,2022-01-14,2022-03-15,2022-07-17,2020-02-16,2020-03-06 01:38:50,2020-01-01 10:26:05,False,2020-03-06 01:38:50
568.0,8575.0,4868.0,7754.0,3773.0,4305.0,543.0,87.0,21.0,6303.0,90.0,7713.0,6311.0,0.0,364.0,45.982416006372205,8.424274420445554,Electronics,SupplierB,Shipped,High,2021-08-03,2021-09-11,2021-04-08,2021-10-21,2021-11-03 00:00:00,2020-01-01 02:15:50,False,2023-04-01 13:02:47
569.0,1667.0,5200.0,2581.0,3262.0,2538.0,,11.0,97.0,4116.0,62.0,,7487.0,1.0,171.0,579.9059382823494,8.42361274566352,Electronics,SupplierA,Shipped,Low,2020-03-22,2022-07-02,2020-04-30,2020-06-17,2022-06-11 00:00:00,2020-01-01 04:32:20,False,2023-04-18 11:35:07
570.0,5468.0,1201.0,2986.0,4229.0,2331.0,156.0,86.0,71.0,6874.0,42.0,8264.0,7880.0,0.0,430.0,765.7467600343092,4.712247512082587,,SupplierB,Shipped,High,2020-04-27,2022-11-27,2021-11-08,2022-03-10,2020-06-03 00:00:00,2020-01-01 03:10:46,False,2022-05-03 09:40:13
571.0,7819.0,3497.0,3240.0,1392.0,9168.0,796.0,36.0,82.0,7970.0,96.0,9382.0,5721.0,0.0,57.0,270.87405532100064,9.639622098722306,Electronics,SupplierB,Shipped,Low,2022-03-31,2022-03-16,2020-09-30,2021-06-17,2020-06-30 00:00:00,2020-01-01 07:57:53,False,2020-09-21 09:39:39
572.0,4719.0,2842.0,,2108.0,7939.0,665.0,82.0,86.0,9148.0,82.0,9331.0,4426.0,1.0,83.0,667.0682182517875,6.793893186267032,Electronics,SupplierC,,,2020-02-19,2021-10-15,2020-11-02,2021-11-21,2022-10-29 00:00:00,2020-01-01 09:01:23,False,2023-05-21 18:53:35
573.0,3745.0,5658.0,8604.0,5362.0,9261.0,,80.0,49.0,9444.0,15.0,8398.0,1528.0,1.0,330.0,353.9261950443819,9.82853246762062,Electronics,SupplierA,Shipped,,2021-10-30,2021-12-06,2020-08-16,2020-11-19,2021-11-22 00:00:00,2020-01-01 02:01:41,False,2022-10-10 17:05:07
574.0,8483.0,8544.0,9320.0,6188.0,6558.0,467.0,,63.0,2235.0,71.0,3972.0,2924.0,0.0,179.0,573.8548329022311,5.3239539520131824,Electronics,SupplierB,Pending,High,2020-03-14,2020-11-02,2021-11-22,2020-06-19,2020-03-19 00:00:00,2020-01-01 09:11:11,False,2020-07-10 06:18:09
575.0,1539.0,8718.0,6968.0,9802.0,6944.0,441.0,83.0,90.0,1999.0,75.0,2514.0,7460.0,0.0,133.0,384.5657494316247,2.0161334424801556,Electronics,SupplierA,Delivered,Medium,2021-11-25,2022-08-07,2021-11-26,2022-08-08,2021-07-23 00:00:00,2020-01-01 01:23:50,False,2021-11-09 02:30:07
576.0,5964.0,1770.0,8493.0,6057.0,,904.0,18.0,16.0,4760.0,18.0,4970.0,6976.0,1.0,86.0,303.76146601777907,4.443931270291306,Electronics,SupplierA,Delivered,Low,2020-04-15,2021-04-26,2021-03-30,2021-11-03,2020-07-03 00:00:00,2020-01-03 06:46:39,False,2022-04-03 18:03:50
577.0,5835.0,4155.0,5103.0,4998.0,,951.0,95.0,26.0,5116.0,76.0,5719.0,7021.0,1.0,457.0,855.9144754320444,9.804868419470145,Electronics,SupplierA,Shipped,High,2021-12-01,2023-04-09,2022-07-02,2022-06-19,2021-06-12 00:00:00,2020-01-01 03:40:07,False,2023-08-20 02:15:46
